ltr	sg	age
ctg_101032:11966115-11971379:11966585-11970914	non-specific	0.5788460235667527
ctg_101032:11973082-11981623:11973283-11981418	SG2	2.535129383957315
ctg_101032:11983038-11991750:11983295-11991498	non-specific	2.325916443045887
ctg_101032:12070479-12084722:12071953-12083253	SG1	0.5278776107144199
ctg_101032:12138883-12151864:12139370-12151375	SG1	0.6338359849156006
ctg_101032:12190906-12197507:12191852-12196564	SG1	0.6141846769506408
ctg_101032:12220123-12230969:12220790-12230305	SG1	0.7599223655654448
ctg_101032:12258756-12267490:12260299-12265938	SG1	0.7520257999956969
ctg_101032:12306686-12317568:12307852-12316399	SG1	0.9341959656967816
ctg_101032:12352515-12366917:12353984-12365442	SG1	0.2084436084155681
ctg_101032:12368965-12383402:12370435-12381932	SG1	-0.0
ctg_101032:12479360-12494856:12481018-12493197	SG1	1.2537799446370426
ctg_101032:12525715-12538989:12526855-12537849	SG1	2.280092519436143
ctg_101032:12581409-12596442:12583110-12594738	SG1	0.4535469364972013
ctg_101032:12732990-12747453:12734479-12745965	SG1	0.3365712942600606
ctg_101032:12891538-12905074:12892234-12904382	SG1	2.5981903006686813
ctg_101032:12978379-12988239:12979268-12987360	SG1	1.2377163753252882
ctg_101032:13059097-13068427:13059822-13067703	SG1	1.9160983667665756
ctg_101032:13146829-13159396:13148474-13157750	SG1	1.1935876284801397
ctg_101032:13240830-13254834:13242048-13253614	SG1	0.9938488866167142
ctg_101032:13301261-13308377:13302527-13307106	SG1	0.7046917477838854
ctg_101032:13388432-13390290:13388905-13389817	non-specific	0.989868185051548
ctg_101032:13416060-13430666:13416457-13430277	SG1	3.0563447279655658
ctg_101032:13446224-13453726:13446584-13453364	SG1	1.410870327981
ctg_101032:13460490-13466369:13460827-13466027	non-specific	1.261815085036114
ctg_101032:13673367-13679879:13674542-13678711	SG1	0.46136220445238946
ctg_101032:13682194-13695851:13686104-13691940	SG1	1.0616049958876317
ctg_101032:13796107-13810513:13797577-13809038	SG1	0.1813380185396559
ctg_101032:13839496-13853311:13840413-13852392	SG1	0.9341959656967816
ctg_101032:13853777-13863919:13854240-13863455	non-specific	0.6692421106856435
ctg_101032:13904563-13917278:13905032-13916818	SG1	1.3382607568185723
ctg_101032:14019361-14032524:14019947-14031925	SG1	1.1775575342381297
ctg_101032:14034041-14045216:14035118-14044145	SG1	1.957230776197339
ctg_101032:14136682-14149460:14136913-14149225	SG1	2.5561343756712573
ctg_101032:14187503-14197230:14188825-14195906	SG1	1.0655956099696933
ctg_101032:14290163-14303691:14290786-14303074	SG1	0.8746661505689095
ctg_101032:14436277-14444568:14437600-14443243	SG1	0.6141846769506408
ctg_101032:14444842-14454009:14445293-14453559	SG1	2.209416600909256
ctg_101032:14454868-14468073:14455646-14467294	SG1	0.6968102849353607
ctg_101032:14492506-14504237:14493323-14503422	SG1	2.147198975567815
ctg_101032:14541854-14555493:14542794-14554553	SG1	0.286028791943548
ctg_101032:14714399-14720497:14714734-14720170	non-specific	2.1389134222016004
ctg_101032:14759740-14770743:14761155-14769339	SG1	1.7644164010813685
ctg_101032:14818656-14830287:14819585-14829362	SG2	1.5282382151217329
ctg_101032:14849575-14860619:14850085-14860095	SG1	2.4470750629816576
ctg_101032:14871300-14879985:14871466-14879806	non-specific	4.8787200867684115
ctg_101032:15103911-15118201:15105222-15116897	SG1	0.47308907791675536
ctg_101032:15128956-15145053:15130463-15143544	SG1	2.1389134222016004
ctg_101032:15168433-15176265:15168589-15176103	non-specific	7.504424335041649
ctg_101032:15183042-15187947:15183340-15187643	non-specific	0.8984633364472161
ctg_101032:15372569-15378332:15372896-15378004	non-specific	1.073578494715853
ctg_101032:15454374-15466386:15454870-15465895	SG1	1.5079682727191437
ctg_101032:15565463-15577369:15566404-15576425	SG1	1.9366572400237914
ctg_101032:15645573-15663204:15652572-15656205	SG1	0.1813380185396559
ctg_101032:15681412-15689667:15682716-15688365	SG1	0.4769990953874894
ctg_101032:15733947-15748382:15735532-15746795	SG1	0.2666129240461311
ctg_101032:15794780-15800009:15794881-15799908	non-specific	-0.0
ctg_101032:15891275-15905728:15892754-15904245	SG1	0.23557469229982012
ctg_101032:15926661-15931192:15926765-15931088	non-specific	0.7401850032858924
ctg_101032:15945661-15956759:15947095-15955335	SG1	0.7046917477838854
ctg_101032:16170822-16185058:16172218-16183673	SG1	0.8390071412047115
ctg_101032:16192677-16200017:16192983-16199713	SG2	2.7585643562091406
ctg_101032:16223064-16230443:16223209-16230289	SG1	3.7006159702364716
ctg_101032:16233721-16243194:16235037-16241878	SG1	0.29379879976054074
ctg_101032:16589510-16594930:16589897-16594543	non-specific	0.5004703365897979
ctg_101032:16783776-16792267:16784118-16791917	SG1	2.0438002203447407
ctg_101032:16858603-16873940:16858977-16873551	SG1	3.45244739267249
ctg_101032:16914181-16926642:16917305-16923518	non-specific	-0.0
ctg_101032:17024226-17038786:17025815-17037195	SG2	0.6613703262607122
ctg_101032:17197626-17205853:17198108-17205371	SG1	1.1375212282328975
ctg_101032:17206191-17220606:17207678-17219110	SG1	0.36382321300510856
ctg_101032:17243694-17249013:17243817-17248898	non-specific	2.9368634465389842
ctg_101032:17314876-17329716:17316463-17328136	SG2	0.48873232875900063
ctg_101032:17347714-17357068:17348517-17356265	non-specific	1.073578494715853
ctg_101032:17458952-17473912:17460400-17472455	non-specific	0.9103692954163249
ctg_101032:17675686-17682723:17677002-17681412	SG1	0.950091353257643
ctg_101032:17804661-17814901:17805841-17813721	SG1	0.6574352394465952
ctg_101032:17866788-17879034:17868046-17877774	SG1	0.27437770305563713
ctg_101032:17948521-17954259:17948905-17953866	non-specific	1.0935453771121204
ctg_101032:17972475-17981292:17974174-17979593	SG2	0.708633286882199
ctg_101032:18115720-18126225:18116610-18125328	SG1	1.3140981247933463
ctg_101032:18186009-18191372:18186178-18191203	non-specific	0.45745430580167235
ctg_101032:18301325-18314189:18303437-18312085	SG1	1.418949351656875
ctg_101032:18388511-18398790:18390430-18396871	non-specific	0.1387949133814062
ctg_101032:18543032-18558056:18543328-18557761	SG2	0.9222801704790162
ctg_101032:18559491-18561824:18559900-18561422	non-specific	2.039671969340038
ctg_101032:18776960-18794183:18781236-18789906	SG1	0.6456331988402992
ctg_101032:18984946-19000510:18991942-18993512	SG1	0.11561600185208139
ctg_101032:19035374-19048496:19039028-19044847	SG1	0.8310888996380653
ctg_101032:19263707-19277199:19264489-19276425	SG1	1.1015360014973299
ctg_101032:19327839-19342379:19329376-19340840	SG1	0.42621016102367815
ctg_101032:19346959-19351577:19347094-19351444	non-specific	3.9333006127447754
ctg_101032:19359934-19373263:19360588-19372608	SG1	0.5906207650784286
ctg_101032:19453833-19468080:19455218-19466694	SG1	0.815258934172256
ctg_101032:19505416-19508547:19505737-19508230	non-specific	1.3463194672624232
ctg_101032:19693175-19701051:19693434-19700792	non-specific	0.4457337853535112
ctg_101032:19843860-19858269:19845342-19856798	SG1	0.4691795903663957
ctg_101032:19998457-20003656:19998862-20003252	non-specific	0.7678210933930363
ctg_101032:20131398-20144831:20132131-20144101	SG1	1.7276410742482438
ctg_101032:20163272-20177971:20164774-20176472	SG1	0.4379227498749246
ctg_101032:20183711-20190016:20184395-20189337	SG1	2.035544309055947
ctg_101032:20260916-20275252:20262392-20273776	non-specific	0.39499982111545534
ctg_101032:20377942-20391830:20379196-20390574	SG1	0.7757219846629587
ctg_101032:20427124-20438875:20427535-20438460	SG1	3.3270009234614903
ctg_101032:20490008-20498636:20490537-20498112	non-specific	1.5647600438191087
ctg_101032:20509804-20521103:20511536-20519368	SG1	1.289955715366684
ctg_101032:20548233-20560108:20551611-20556734	non-specific	0.7480783276876277
ctg_101032:20611577-20620462:20613241-20618810	SG1	0.6771160438165997
ctg_101032:20642052-20654367:20642575-20653841	SG1	0.6653059499582152
ctg_101032:20688160-20701333:20688505-20700979	SG1	1.5566400849066173
ctg_101032:20770515-20784351:20770864-20784000	SG1	2.9922753586651103
ctg_101032:20870131-20880008:20871007-20879130	SG1	1.5728822890779415
ctg_101032:21076376-21089533:21076763-21089140	SG1	1.0935453771121204
ctg_101032:21126645-21139747:21127007-21139391	SG1	1.9737001764997866
ctg_101032:21248893-21261625:21251979-21258536	SG1	1.0018119381085944
ctg_101032:21373207-21386378:21373534-21386056	SG1	5.121145386408386
ctg_101032:21390509-21404078:21391275-21403312	SG1	0.7125753646261098
ctg_101032:21439967-21451531:21440709-21450789	SG1	0.6299046521877232
ctg_101032:21512113-21516678:21512389-21516402	non-specific	0.27826087649438475
ctg_101032:21517179-21522106:21517406-21521878	SG2	5.9458432782665405
ctg_101032:21752469-21765364:21752912-21764924	SG1	1.6013281710651552
ctg_101032:21828678-21835302:21829677-21834304	non-specific	0.9381689915065402
ctg_101032:21886460-21901400:21887908-21899953	SG1	0.8350477487276731
ctg_101032:21925284-21936211:21926910-21934580	SG1	0.9341959656967816
ctg_101032:21977711-21983243:21978066-21982891	non-specific	1.8996618114237793
ctg_101032:22000384-22008618:22001644-22007358	SG2	1.2136377814011858
ctg_101032:22011182-22023812:22014714-22020277	non-specific	0.3054577371423554
ctg_101032:22094836-22108868:22096016-22107689	SG1	0.46136220445238946
ctg_101032:22257280-22270445:22258766-22268963	non-specific	0.6535006893694114
ctg_101032:22478636-22488011:22480129-22486519	SG1	0.41450232597985465
ctg_101032:22525347-22533619:22526664-22532305	SG1	0.61811386770059
ctg_101032:22564279-22576797:22564766-22576306	SG1	0.9540665691181514
ctg_101032:22579736-22589166:22581337-22587561	SG1	1.0257142904052143
ctg_101032:22600343-22608517:22601990-22606868	SG1	0.6377678535029121
ctg_101032:22624283-22638959:22625785-22637455	non-specific	0.6456331988402992
ctg_101032:22678528-22686370:22679698-22685196	non-specific	1.9284319323415522
ctg_101032:22687622-22692029:22687936-22691714	SG1	0.8667381159316337
ctg_101032:22700690-22710116:22701995-22708809	SG1	0.6849921268269392
ctg_101032:22753720-22768087:22755074-22766746	SG1	0.8073472078894821
ctg_101032:22791726-22797311:22792053-22796984	non-specific	1.1975965443153918
ctg_101032:22836286-22850731:22837680-22849341	SG1	0.8113027997840796
ctg_101032:23011367-23026098:23013003-23024463	SG1	0.61811386770059
ctg_101032:23030413-23042422:23030868-23041974	SG1	1.4715182314191648
ctg_101032:23114724-23129128:23116195-23127658	SG1	0.10403352675322017
ctg_101032:23149918-23160160:23150539-23159539	SG1	0.8786309851358209
ctg_101032:23207534-23217207:23208657-23216086	SG1	0.8350477487276731
ctg_101032:23245575-23258834:23246493-23257916	SG1	0.29379879976054074
ctg_101032:23289087-23304301:23295002-23298386	non-specific	0.3210103208031848
ctg_101032:23495773-23500693:23495939-23500536	non-specific	3.678761166671063
ctg_101032:23551432-23565812:23552934-23564309	SG1	0.9620186446602136
ctg_101032:23580598-23586350:23580898-23586045	non-specific	2.4931652307227172
ctg_101032:23655506-23664532:23656298-23663746	SG1	1.3906826626275859
ctg_101032:23714883-23724258:23715265-23723881	SG1	1.7603279376281133
ctg_101032:23782625-23795915:23783435-23795112	SG1	0.8192156112028236
ctg_101032:23819178-23825031:23819454-23824746	non-specific	1.5201285288591078
ctg_101032:23882416-23896071:23886326-23892160	SG1	0.3248997772705046
ctg_101032:24110885-24124411:24112139-24123153	SG1	1.9901789852005258
ctg_101032:24295341-24308813:24296094-24308072	SG1	1.2497632136069357
ctg_101032:24371107-24376558:24371407-24376263	non-specific	2.2592875031385575
ctg_101032:24377134-24392902:24381812-24388230	SG1	0.41450232597985465
ctg_101032:24485546-24491309:24486017-24490842	non-specific	1.9366572400237914
ctg_101032:24493090-24507336:24493984-24506444	SG1	1.4998642822609674
ctg_101032:24508814-24521937:24509468-24521281	SG1	1.0137606385263789
ctg_101032:24643592-24657964:24645025-24656524	SG1	1.0895508948172725
ctg_101032:24710653-24725276:24712232-24723694	SG1	0.36771844680296245
ctg_101032:24735798-24741158:24735966-24740990	non-specific	-0.0
ctg_101032:24766110-24778392:24766331-24778179	SG1	2.1596317696024525
ctg_101032:24939383-24951456:24942330-24948510	SG1	0.7796732419592127
ctg_101032:25129736-25137196:25129866-25137067	SG1	1.1975965443153918
ctg_101032:25151019-25165150:25152207-25163962	SG1	0.6535006893694114
ctg_101032:25170563-25176459:25170871-25176151	non-specific	0.7559738125723247
ctg_101032:25218628-25235082:25222236-25231475	SG1	0.6456331988402992
ctg_101032:25273758-25281464:25274594-25280624	SG1	0.7401850032858924
ctg_101032:25300295-25311670:25301857-25310103	SG1	0.6968102849353607
ctg_101032:25450789-25462858:25450917-25462730	SG2	2.167923276945014
ctg_101032:25522565-25537244:25523923-25535889	SG1	0.950091353257643
ctg_101032:25553325-25565027:25556622-25561729	SG1	0.11561600185208139
ctg_101032:25589149-25590952:25589400-25590693	non-specific	2.147198975567815
ctg_101032:25670503-25684475:25670631-25684349	SG1	4.860506255794752
ctg_101032:25686662-25699720:25687150-25699232	SG1	0.3171213886980494
ctg_101032:25736815-25750486:25737360-25749946	SG1	3.1205567167410173
ctg_101032:25946967-25956502:25947426-25956033	non-specific	2.2967473431356087
ctg_101032:25978706-25992303:25979644-25991362	SG1	0.7007507471839783
ctg_101032:26013077-26028259:26017441-26023892	SG1	0.16586053790212885
ctg_101032:26029979-26038612:26030203-26038383	SG1	1.5444644306226525
ctg_101032:26091975-26096989:26092115-26096841	non-specific	3.862858199603861
ctg_101032:26106422-26112393:26106676-26112135	non-specific	1.366476098538977
ctg_101032:26147496-26155126:26148044-26154578	non-specific	1.435114190323745
ctg_101032:26270198-26284737:26271718-26283215	SG1	0.07702582372727655
ctg_101032:26516790-26530117:26517536-26529374	SG1	1.1015360014973299
ctg_101032:26545772-26550734:26545911-26550584	non-specific	2.9453814309050723
ctg_148177:25530-41331:26794-40066	SG1	0.7678210933930363
ctg_148177:45949-56985:46249-56691	SG1	8.566428229467268
ctg_148177:137582-151115:138080-150620	SG2	1.8299107475847176
ctg_148177:223368-237545:223640-237282	non-specific	3.1205567167410173
ctg_148177:277351-282266:277625-281992	non-specific	-0.0
ctg_148177:285570-291477:285851-291194	non-specific	0.9620186446602136
ctg_148177:332662-338484:332789-338347	non-specific	2.9326053973990436
ctg_148177:372980-387349:374372-385953	non-specific	0.8113027997840796
ctg_148177:439329-453898:440886-452341	non-specific	0.29768458865927083
ctg_148177:453900-459405:454378-458925	non-specific	2.3300858661717596
ctg_148177:484694-498176:488504-494365	SG1	0.05004338347259178
ctg_148177:623828-632856:624829-631851	non-specific	1.2096266357580439
ctg_148177:632882-645902:635999-642774	SG1	0.19682380811900907
ctg_148177:650928-653830:651064-653694	non-specific	-0.0
ctg_148177:669760-688897:675581-683082	SG1	0.5474701903212361
ctg_148177:720834-735867:724647-732053	SG1	0.4457337853535112
ctg_148177:777661-783300:778042-782918	non-specific	0.10017373497036537
ctg_148177:817917-831779:819101-830599	SG1	0.6574352394465952
ctg_148177:891680-895849:891898-895642	non-specific	2.9581631254556022
ctg_148177:977807-991162:978170-990799	SG1	2.080981089740838
ctg_148177:1077326-1091041:1078193-1090183	SG1	0.6259738551732396
ctg_148177:1165352-1179969:1166918-1178401	SG1	0.7441313955002903
ctg_148177:1272989-1286273:1273134-1286129	SG1	4.247980989775721
ctg_148177:1472747-1475890:1473388-1475258	non-specific	1.2859339441721354
ctg_148177:1579095-1584271:1579485-1583873	non-specific	4.026018107547282
ctg_148177:1640059-1653760:1640677-1653142	SG1	1.793051881972681
ctg_148177:1702489-1707732:1702714-1707507	non-specific	0.1697291295858059
ctg_148177:1752179-1767252:1756448-1762972	SG1	0.27049505228644993
ctg_148177:1866244-1871147:1866485-1870906	non-specific	0.8073472078894821
ctg_148177:2006824-2019493:2007557-2018769	SG1	1.2859339441721354
ctg_148177:2040278-2049655:2040982-2048941	SG1	0.7638714591229994
ctg_148177:2094493-2105960:2094982-2105458	non-specific	2.6403076301630115
ctg_148177:2116870-2119352:2117499-2118714	non-specific	1.4836631283129718
ctg_148177:2136390-2138198:2136519-2138070	non-specific	1.2096266357580439
ctg_148177:2153796-2167294:2154648-2166444	SG1	0.7757219846629587
ctg_148177:2357037-2370932:2357958-2370004	SG1	0.5435506096580752
ctg_148177:2382586-2391423:2384236-2389774	SG1	0.42230702133216697
ctg_148177:2396047-2405953:2396923-2405077	SG1	0.9341959656967816
ctg_148177:2409467-2417198:2410059-2416605	non-specific	1.5972627558169203
ctg_148177:2623986-2637966:2624935-2637010	SG1	1.911988349826357
ctg_148177:2662548-2671543:2662915-2671188	non-specific	2.623453318350681
ctg_148177:2709921-2722860:2713944-2718827	SG1	0.2666129240461311
ctg_148177:2758283-2767054:2759096-2766240	SG1	1.4027935663865465
ctg_148177:2929506-2939320:2929852-2938977	SG1	0.33268026385742844
ctg_148177:2948216-2950465:2948676-2950002	non-specific	0.8429670772183607
ctg_148177:3208964-3223653:3210465-3222147	SG1	0.41060077003340467
ctg_148177:3259266-3274556:3265119-3268709	non-specific	0.1233402364265928
ctg_148177:3337279-3346919:3338394-3345808	non-specific	2.1099327126347083
ctg_148177:3361925-3368360:3362786-3367505	non-specific	1.2296879439218982
